package,link_text,url,link
densvis,NA,NA,NA
DEP,HTML,../vignettes/DEP/inst/doc/DEP.html,https://bioconductor.org/packages/release/bioc/vignettes/DEP/inst/doc/DEP.html
DEP,HTML,../vignettes/DEP/inst/doc/MissingValues.html,https://bioconductor.org/packages/release/bioc/vignettes/DEP/inst/doc/MissingValues.html
DEP,PDF,../manuals/DEP/man/DEP.pdf,https://bioconductor.org/packages/release/bioc/manuals/DEP/man/DEP.pdf
DEP,Text,../news/DEP/NEWS,https://bioconductor.org/packages/release/bioc/news/DEP/NEWS
DepecheR,HTML,../vignettes/DepecheR/inst/doc/DepecheR_test.html,https://bioconductor.org/packages/release/bioc/vignettes/DepecheR/inst/doc/DepecheR_test.html
DepecheR,HTML,../vignettes/DepecheR/inst/doc/GroupProbPlot_usage.html,https://bioconductor.org/packages/release/bioc/vignettes/DepecheR/inst/doc/GroupProbPlot_usage.html
DepecheR,PDF,../manuals/DepecheR/man/DepecheR.pdf,https://bioconductor.org/packages/release/bioc/manuals/DepecheR/man/DepecheR.pdf
DepecheR,Text,../news/DepecheR/NEWS,https://bioconductor.org/packages/release/bioc/news/DepecheR/NEWS
DepInfeR,HTML,../vignettes/DepInfeR/inst/doc/vignette.html,https://bioconductor.org/packages/release/bioc/vignettes/DepInfeR/inst/doc/vignette.html
DepInfeR,PDF,../manuals/DepInfeR/man/DepInfeR.pdf,https://bioconductor.org/packages/release/bioc/manuals/DepInfeR/man/DepInfeR.pdf
DepInfeR,Text,../news/DepInfeR/NEWS,https://bioconductor.org/packages/release/bioc/news/DepInfeR/NEWS
DEqMS,HTML,../vignettes/DEqMS/inst/doc/DEqMS-package-vignette.html,https://bioconductor.org/packages/release/bioc/vignettes/DEqMS/inst/doc/DEqMS-package-vignette.html
DEqMS,PDF,../manuals/DEqMS/man/DEqMS.pdf,https://bioconductor.org/packages/release/bioc/manuals/DEqMS/man/DEqMS.pdf
DEqMS,Text,../news/DEqMS/NEWS,https://bioconductor.org/packages/release/bioc/news/DEqMS/NEWS
derfinder,HTML,../vignettes/derfinder/inst/doc/derfinder-quickstart.html,https://bioconductor.org/packages/release/bioc/vignettes/derfinder/inst/doc/derfinder-quickstart.html
derfinder,HTML,../vignettes/derfinder/inst/doc/derfinder-users-guide.html,https://bioconductor.org/packages/release/bioc/vignettes/derfinder/inst/doc/derfinder-users-guide.html
derfinder,PDF,../manuals/derfinder/man/derfinder.pdf,https://bioconductor.org/packages/release/bioc/manuals/derfinder/man/derfinder.pdf
derfinder,Text,../news/derfinder/NEWS,https://bioconductor.org/packages/release/bioc/news/derfinder/NEWS
derfinderHelper,HTML,../vignettes/derfinderHelper/inst/doc/derfinderHelper.html,https://bioconductor.org/packages/release/bioc/vignettes/derfinderHelper/inst/doc/derfinderHelper.html
derfinderHelper,PDF,../manuals/derfinderHelper/man/derfinderHelper.pdf,https://bioconductor.org/packages/release/bioc/manuals/derfinderHelper/man/derfinderHelper.pdf
derfinderHelper,Text,../news/derfinderHelper/NEWS,https://bioconductor.org/packages/release/bioc/news/derfinderHelper/NEWS
derfinderPlot,HTML,../vignettes/derfinderPlot/inst/doc/derfinderPlot.html,https://bioconductor.org/packages/release/bioc/vignettes/derfinderPlot/inst/doc/derfinderPlot.html
derfinderPlot,PDF,../manuals/derfinderPlot/man/derfinderPlot.pdf,https://bioconductor.org/packages/release/bioc/manuals/derfinderPlot/man/derfinderPlot.pdf
derfinderPlot,Text,../news/derfinderPlot/NEWS,https://bioconductor.org/packages/release/bioc/news/derfinderPlot/NEWS
DEScan2,HTML,../vignettes/DEScan2/inst/doc/DEScan2.html,https://bioconductor.org/packages/release/bioc/vignettes/DEScan2/inst/doc/DEScan2.html
DEScan2,PDF,../manuals/DEScan2/man/DEScan2.pdf,https://bioconductor.org/packages/release/bioc/manuals/DEScan2/man/DEScan2.pdf
DEScan2,Text,../news/DEScan2/NEWS,https://bioconductor.org/packages/release/bioc/news/DEScan2/NEWS
DESeq2,HTML,../vignettes/DESeq2/inst/doc/DESeq2.html,https://bioconductor.org/packages/release/bioc/vignettes/DESeq2/inst/doc/DESeq2.html
DESeq2,PDF,../manuals/DESeq2/man/DESeq2.pdf,https://bioconductor.org/packages/release/bioc/manuals/DESeq2/man/DESeq2.pdf
DESeq2,Text,../news/DESeq2/NEWS,https://bioconductor.org/packages/release/bioc/news/DESeq2/NEWS
DEsingle,HTML,../vignettes/DEsingle/inst/doc/DEsingle.html,https://bioconductor.org/packages/release/bioc/vignettes/DEsingle/inst/doc/DEsingle.html
DEsingle,PDF,../manuals/DEsingle/man/DEsingle.pdf,https://bioconductor.org/packages/release/bioc/manuals/DEsingle/man/DEsingle.pdf
DEsingle,Text,../news/DEsingle/NEWS,https://bioconductor.org/packages/release/bioc/news/DEsingle/NEWS
DESpace,HTML,../vignettes/DESpace/inst/doc/DESpace.html,https://bioconductor.org/packages/release/bioc/vignettes/DESpace/inst/doc/DESpace.html
DESpace,PDF,../manuals/DESpace/man/DESpace.pdf,https://bioconductor.org/packages/release/bioc/manuals/DESpace/man/DESpace.pdf
DESpace,Text,../news/DESpace/NEWS,https://bioconductor.org/packages/release/bioc/news/DESpace/NEWS
destiny,HTML,../vignettes/destiny/inst/doc/DPT.html,https://bioconductor.org/packages/release/bioc/vignettes/destiny/inst/doc/DPT.html
destiny,HTML,../vignettes/destiny/inst/doc/Diffusion-Maps.html,https://bioconductor.org/packages/release/bioc/vignettes/destiny/inst/doc/Diffusion-Maps.html
destiny,HTML,../vignettes/destiny/inst/doc/Gene-Relevance.html,https://bioconductor.org/packages/release/bioc/vignettes/destiny/inst/doc/Gene-Relevance.html
destiny,HTML,../vignettes/destiny/inst/doc/Diffusion-Map-recap.html,https://bioconductor.org/packages/release/bioc/vignettes/destiny/inst/doc/Diffusion-Map-recap.html
destiny,HTML,../vignettes/destiny/inst/doc/Global-Sigma.html,https://bioconductor.org/packages/release/bioc/vignettes/destiny/inst/doc/Global-Sigma.html
destiny,HTML,../vignettes/destiny/inst/doc/tidyverse.html,https://bioconductor.org/packages/release/bioc/vignettes/destiny/inst/doc/tidyverse.html
destiny,PDF,../manuals/destiny/man/destiny.pdf,https://bioconductor.org/packages/release/bioc/manuals/destiny/man/destiny.pdf
destiny,Text,../news/destiny/NEWS,https://bioconductor.org/packages/release/bioc/news/destiny/NEWS
DEsubs,PDF,../vignettes/DEsubs/inst/doc/DEsubs.pdf,https://bioconductor.org/packages/release/bioc/vignettes/DEsubs/inst/doc/DEsubs.pdf
DEsubs,PDF,../manuals/DEsubs/man/DEsubs.pdf,https://bioconductor.org/packages/release/bioc/manuals/DEsubs/man/DEsubs.pdf
DEsubs,Text,../news/DEsubs/NEWS,https://bioconductor.org/packages/release/bioc/news/DEsubs/NEWS
DEWSeq,HTML,../vignettes/DEWSeq/inst/doc/DEWSeq.html,https://bioconductor.org/packages/release/bioc/vignettes/DEWSeq/inst/doc/DEWSeq.html
DEWSeq,PDF,../manuals/DEWSeq/man/DEWSeq.pdf,https://bioconductor.org/packages/release/bioc/manuals/DEWSeq/man/DEWSeq.pdf
DEWSeq,Text,../news/DEWSeq/NEWS,https://bioconductor.org/packages/release/bioc/news/DEWSeq/NEWS
DExMA,PDF,../vignettes/DExMA/inst/doc/DExMA.pdf,https://bioconductor.org/packages/release/bioc/vignettes/DExMA/inst/doc/DExMA.pdf
DExMA,PDF,../manuals/DExMA/man/DExMA.pdf,https://bioconductor.org/packages/release/bioc/manuals/DExMA/man/DExMA.pdf
DExMA,Text,../news/DExMA/NEWS,https://bioconductor.org/packages/release/bioc/news/DExMA/NEWS
DEXSeq,HTML,../vignettes/DEXSeq/inst/doc/DEXSeq.html,https://bioconductor.org/packages/release/bioc/vignettes/DEXSeq/inst/doc/DEXSeq.html
DEXSeq,PDF,../manuals/DEXSeq/man/DEXSeq.pdf,https://bioconductor.org/packages/release/bioc/manuals/DEXSeq/man/DEXSeq.pdf
DEXSeq,Text,../news/DEXSeq/NEWS,https://bioconductor.org/packages/release/bioc/news/DEXSeq/NEWS
DFP,PDF,../vignettes/DFP/inst/doc/DFP.pdf,https://bioconductor.org/packages/release/bioc/vignettes/DFP/inst/doc/DFP.pdf
DFP,PDF,../manuals/DFP/man/DFP.pdf,https://bioconductor.org/packages/release/bioc/manuals/DFP/man/DFP.pdf
DIAlignR,HTML,../vignettes/DIAlignR/inst/doc/DIAlignR-vignette.html,https://bioconductor.org/packages/release/bioc/vignettes/DIAlignR/inst/doc/DIAlignR-vignette.html
DIAlignR,PDF,../manuals/DIAlignR/man/DIAlignR.pdf,https://bioconductor.org/packages/release/bioc/manuals/DIAlignR/man/DIAlignR.pdf
DIAlignR,Text,../news/DIAlignR/NEWS,https://bioconductor.org/packages/release/bioc/news/DIAlignR/NEWS
DiffBind,PDF,../vignettes/DiffBind/inst/doc/DiffBind.pdf,https://bioconductor.org/packages/release/bioc/vignettes/DiffBind/inst/doc/DiffBind.pdf
DiffBind,PDF,../manuals/DiffBind/man/DiffBind.pdf,https://bioconductor.org/packages/release/bioc/manuals/DiffBind/man/DiffBind.pdf
DiffBind,Text,../news/DiffBind/NEWS,https://bioconductor.org/packages/release/bioc/news/DiffBind/NEWS
diffcoexp,PDF,../vignettes/diffcoexp/inst/doc/diffcoexp.pdf,https://bioconductor.org/packages/release/bioc/vignettes/diffcoexp/inst/doc/diffcoexp.pdf
diffcoexp,PDF,../manuals/diffcoexp/man/diffcoexp.pdf,https://bioconductor.org/packages/release/bioc/manuals/diffcoexp/man/diffcoexp.pdf
diffcoexp,Text,../news/diffcoexp/NEWS,https://bioconductor.org/packages/release/bioc/news/diffcoexp/NEWS
diffcyt,HTML,../vignettes/diffcyt/inst/doc/diffcyt_workflow.html,https://bioconductor.org/packages/release/bioc/vignettes/diffcyt/inst/doc/diffcyt_workflow.html
diffcyt,PDF,../manuals/diffcyt/man/diffcyt.pdf,https://bioconductor.org/packages/release/bioc/manuals/diffcyt/man/diffcyt.pdf
diffcyt,Text,../news/diffcyt/NEWS,https://bioconductor.org/packages/release/bioc/news/diffcyt/NEWS
DifferentialRegulation,HTML,../vignettes/DifferentialRegulation/inst/doc/DifferentialRegulation.html,https://bioconductor.org/packages/release/bioc/vignettes/DifferentialRegulation/inst/doc/DifferentialRegulation.html
DifferentialRegulation,PDF,../manuals/DifferentialRegulation/man/DifferentialRegulation.pdf,https://bioconductor.org/packages/release/bioc/manuals/DifferentialRegulation/man/DifferentialRegulation.pdf
DifferentialRegulation,Text,../news/DifferentialRegulation/NEWS,https://bioconductor.org/packages/release/bioc/news/DifferentialRegulation/NEWS
diffGeneAnalysis,PDF,../vignettes/diffGeneAnalysis/inst/doc/diffGeneAnalysis.pdf,https://bioconductor.org/packages/release/bioc/vignettes/diffGeneAnalysis/inst/doc/diffGeneAnalysis.pdf
diffGeneAnalysis,PDF,../manuals/diffGeneAnalysis/man/diffGeneAnalysis.pdf,https://bioconductor.org/packages/release/bioc/manuals/diffGeneAnalysis/man/diffGeneAnalysis.pdf
diffHic,PDF,../vignettes/diffHic/inst/doc/diffHic.pdf,https://bioconductor.org/packages/release/bioc/vignettes/diffHic/inst/doc/diffHic.pdf
diffHic,PDF,../vignettes/diffHic/inst/doc/diffHicUsersGuide.pdf,https://bioconductor.org/packages/release/bioc/vignettes/diffHic/inst/doc/diffHicUsersGuide.pdf
diffHic,PDF,../manuals/diffHic/man/diffHic.pdf,https://bioconductor.org/packages/release/bioc/manuals/diffHic/man/diffHic.pdf
diffHic,Text,../news/diffHic/NEWS,https://bioconductor.org/packages/release/bioc/news/diffHic/NEWS
DiffLogo,PDF,../vignettes/DiffLogo/inst/doc/DiffLogoBasics.pdf,https://bioconductor.org/packages/release/bioc/vignettes/DiffLogo/inst/doc/DiffLogoBasics.pdf
DiffLogo,PDF,../manuals/DiffLogo/man/DiffLogo.pdf,https://bioconductor.org/packages/release/bioc/manuals/DiffLogo/man/DiffLogo.pdf
diffuStats,PDF,../vignettes/diffuStats/inst/doc/diffuStats.pdf,https://bioconductor.org/packages/release/bioc/vignettes/diffuStats/inst/doc/diffuStats.pdf
diffuStats,HTML,../vignettes/diffuStats/inst/doc/intro.html,https://bioconductor.org/packages/release/bioc/vignettes/diffuStats/inst/doc/intro.html
diffuStats,PDF,../manuals/diffuStats/man/diffuStats.pdf,https://bioconductor.org/packages/release/bioc/manuals/diffuStats/man/diffuStats.pdf
diffuStats,Text,../news/diffuStats/NEWS,https://bioconductor.org/packages/release/bioc/news/diffuStats/NEWS
diffUTR,HTML,../vignettes/diffUTR/inst/doc/diffUTR.html,https://bioconductor.org/packages/release/bioc/vignettes/diffUTR/inst/doc/diffUTR.html
diffUTR,HTML,../vignettes/diffUTR/inst/doc/diffSplice2.html,https://bioconductor.org/packages/release/bioc/vignettes/diffUTR/inst/doc/diffSplice2.html
diffUTR,PDF,../manuals/diffUTR/man/diffUTR.pdf,https://bioconductor.org/packages/release/bioc/manuals/diffUTR/man/diffUTR.pdf
diffUTR,Text,../news/diffUTR/NEWS,https://bioconductor.org/packages/release/bioc/news/diffUTR/NEWS
diggit,PDF,../vignettes/diggit/inst/doc/diggit.pdf,https://bioconductor.org/packages/release/bioc/vignettes/diggit/inst/doc/diggit.pdf
diggit,PDF,../manuals/diggit/man/diggit.pdf,https://bioconductor.org/packages/release/bioc/manuals/diggit/man/diggit.pdf
diggit,Text,../news/diggit/NEWS,https://bioconductor.org/packages/release/bioc/news/diggit/NEWS
Dino,HTML,../vignettes/Dino/inst/doc/Dino.html,https://bioconductor.org/packages/release/bioc/vignettes/Dino/inst/doc/Dino.html
Dino,PDF,../manuals/Dino/man/Dino.pdf,https://bioconductor.org/packages/release/bioc/manuals/Dino/man/Dino.pdf
Dino,Text,../news/Dino/NEWS,https://bioconductor.org/packages/release/bioc/news/Dino/NEWS
dir.expiry,HTML,../vignettes/dir.expiry/inst/doc/userguide.html,https://bioconductor.org/packages/release/bioc/vignettes/dir.expiry/inst/doc/userguide.html
dir.expiry,PDF,../manuals/dir.expiry/man/dir.expiry.pdf,https://bioconductor.org/packages/release/bioc/manuals/dir.expiry/man/dir.expiry.pdf
Director,PDF,../vignettes/Director/inst/doc/vignette.pdf,https://bioconductor.org/packages/release/bioc/vignettes/Director/inst/doc/vignette.pdf
Director,PDF,../manuals/Director/man/Director.pdf,https://bioconductor.org/packages/release/bioc/manuals/Director/man/Director.pdf
Director,Text,../news/Director/NEWS,https://bioconductor.org/packages/release/bioc/news/Director/NEWS
DirichletMultinomial,PDF,../vignettes/DirichletMultinomial/inst/doc/DirichletMultinomial.pdf,https://bioconductor.org/packages/release/bioc/vignettes/DirichletMultinomial/inst/doc/DirichletMultinomial.pdf
DirichletMultinomial,PDF,../manuals/DirichletMultinomial/man/DirichletMultinomial.pdf,https://bioconductor.org/packages/release/bioc/manuals/DirichletMultinomial/man/DirichletMultinomial.pdf
discordant,HTML,../vignettes/discordant/inst/doc/Using_discordant.html,https://bioconductor.org/packages/release/bioc/vignettes/discordant/inst/doc/Using_discordant.html
discordant,PDF,../manuals/discordant/man/discordant.pdf,https://bioconductor.org/packages/release/bioc/manuals/discordant/man/discordant.pdf
discordant,Text,../news/discordant/NEWS,https://bioconductor.org/packages/release/bioc/news/discordant/NEWS
DiscoRhythm,HTML,../vignettes/DiscoRhythm/inst/doc/disco_workflow_vignette.html,https://bioconductor.org/packages/release/bioc/vignettes/DiscoRhythm/inst/doc/disco_workflow_vignette.html
DiscoRhythm,PDF,../manuals/DiscoRhythm/man/DiscoRhythm.pdf,https://bioconductor.org/packages/release/bioc/manuals/DiscoRhythm/man/DiscoRhythm.pdf
DiscoRhythm,Text,../news/DiscoRhythm/NEWS,https://bioconductor.org/packages/release/bioc/news/DiscoRhythm/NEWS
distinct,HTML,../vignettes/distinct/inst/doc/distinct.html,https://bioconductor.org/packages/release/bioc/vignettes/distinct/inst/doc/distinct.html
distinct,PDF,../manuals/distinct/man/distinct.pdf,https://bioconductor.org/packages/release/bioc/manuals/distinct/man/distinct.pdf
distinct,Text,../news/distinct/NEWS,https://bioconductor.org/packages/release/bioc/news/distinct/NEWS
dittoSeq,HTML,../vignettes/dittoSeq/inst/doc/dittoSeq.html,https://bioconductor.org/packages/release/bioc/vignettes/dittoSeq/inst/doc/dittoSeq.html
dittoSeq,PDF,../manuals/dittoSeq/man/dittoSeq.pdf,https://bioconductor.org/packages/release/bioc/manuals/dittoSeq/man/dittoSeq.pdf
dittoSeq,Text,../news/dittoSeq/NEWS,https://bioconductor.org/packages/release/bioc/news/dittoSeq/NEWS
divergence,HTML,../vignettes/divergence/inst/doc/divergence.html,https://bioconductor.org/packages/release/bioc/vignettes/divergence/inst/doc/divergence.html
divergence,PDF,../manuals/divergence/man/divergence.pdf,https://bioconductor.org/packages/release/bioc/manuals/divergence/man/divergence.pdf
dks,PDF,../vignettes/dks/inst/doc/dks.pdf,https://bioconductor.org/packages/release/bioc/vignettes/dks/inst/doc/dks.pdf
dks,PDF,../manuals/dks/man/dks.pdf,https://bioconductor.org/packages/release/bioc/manuals/dks/man/dks.pdf
dks,Text,../news/dks/NEWS,https://bioconductor.org/packages/release/bioc/news/dks/NEWS
DMCFB,HTML,../vignettes/DMCFB/inst/doc/DMCFB.html,https://bioconductor.org/packages/release/bioc/vignettes/DMCFB/inst/doc/DMCFB.html
DMCFB,PDF,../manuals/DMCFB/man/DMCFB.pdf,https://bioconductor.org/packages/release/bioc/manuals/DMCFB/man/DMCFB.pdf
DMCFB,Text,../news/DMCFB/NEWS,https://bioconductor.org/packages/release/bioc/news/DMCFB/NEWS
DMCHMM,HTML,../vignettes/DMCHMM/inst/doc/DMCHMM.html,https://bioconductor.org/packages/release/bioc/vignettes/DMCHMM/inst/doc/DMCHMM.html
DMCHMM,PDF,../manuals/DMCHMM/man/DMCHMM.pdf,https://bioconductor.org/packages/release/bioc/manuals/DMCHMM/man/DMCHMM.pdf
DMCHMM,Text,../news/DMCHMM/NEWS,https://bioconductor.org/packages/release/bioc/news/DMCHMM/NEWS
DMRcaller,PDF,../vignettes/DMRcaller/inst/doc/DMRcaller.pdf,https://bioconductor.org/packages/release/bioc/vignettes/DMRcaller/inst/doc/DMRcaller.pdf
DMRcaller,PDF,../manuals/DMRcaller/man/DMRcaller.pdf,https://bioconductor.org/packages/release/bioc/manuals/DMRcaller/man/DMRcaller.pdf
DMRcaller,Text,../news/DMRcaller/NEWS,https://bioconductor.org/packages/release/bioc/news/DMRcaller/NEWS
DMRcate,PDF,../vignettes/DMRcate/inst/doc/DMRcate.pdf,https://bioconductor.org/packages/release/bioc/vignettes/DMRcate/inst/doc/DMRcate.pdf
DMRcate,PDF,../manuals/DMRcate/man/DMRcate.pdf,https://bioconductor.org/packages/release/bioc/manuals/DMRcate/man/DMRcate.pdf
DMRcate,Text,../news/DMRcate/NEWS,https://bioconductor.org/packages/release/bioc/news/DMRcate/NEWS
DMRScan,HTML,../vignettes/DMRScan/inst/doc/DMRScan_vignette.html,https://bioconductor.org/packages/release/bioc/vignettes/DMRScan/inst/doc/DMRScan_vignette.html
DMRScan,PDF,../manuals/DMRScan/man/DMRScan.pdf,https://bioconductor.org/packages/release/bioc/manuals/DMRScan/man/DMRScan.pdf
DMRScan,Text,../news/DMRScan/NEWS,https://bioconductor.org/packages/release/bioc/news/DMRScan/NEWS
dmrseq,HTML,../vignettes/dmrseq/inst/doc/dmrseq.html,https://bioconductor.org/packages/release/bioc/vignettes/dmrseq/inst/doc/dmrseq.html
dmrseq,PDF,../manuals/dmrseq/man/dmrseq.pdf,https://bioconductor.org/packages/release/bioc/manuals/dmrseq/man/dmrseq.pdf
dmrseq,Text,../news/dmrseq/NEWS,https://bioconductor.org/packages/release/bioc/news/dmrseq/NEWS
DNABarcodeCompatibility,HTML,../vignettes/DNABarcodeCompatibility/inst/doc/introduction.html,https://bioconductor.org/packages/release/bioc/vignettes/DNABarcodeCompatibility/inst/doc/introduction.html
DNABarcodeCompatibility,PDF,../manuals/DNABarcodeCompatibility/man/DNABarcodeCompatibility.pdf,https://bioconductor.org/packages/release/bioc/manuals/DNABarcodeCompatibility/man/DNABarcodeCompatibility.pdf
DNABarcodeCompatibility,Text,../news/DNABarcodeCompatibility/NEWS,https://bioconductor.org/packages/release/bioc/news/DNABarcodeCompatibility/NEWS
DNABarcodes,HTML,../vignettes/DNABarcodes/inst/doc/DNABarcodes.html,https://bioconductor.org/packages/release/bioc/vignettes/DNABarcodes/inst/doc/DNABarcodes.html
DNABarcodes,PDF,../manuals/DNABarcodes/man/DNABarcodes.pdf,https://bioconductor.org/packages/release/bioc/manuals/DNABarcodes/man/DNABarcodes.pdf
DNABarcodes,Text,../news/DNABarcodes/NEWS,https://bioconductor.org/packages/release/bioc/news/DNABarcodes/NEWS
DNAcopy,PDF,../vignettes/DNAcopy/inst/doc/DNAcopy.pdf,https://bioconductor.org/packages/release/bioc/vignettes/DNAcopy/inst/doc/DNAcopy.pdf
DNAcopy,PDF,../manuals/DNAcopy/man/DNAcopy.pdf,https://bioconductor.org/packages/release/bioc/manuals/DNAcopy/man/DNAcopy.pdf
DNAcopy,Text,../news/DNAcopy/NEWS,https://bioconductor.org/packages/release/bioc/news/DNAcopy/NEWS
DNAfusion,HTML,../vignettes/DNAfusion/inst/doc/Introduction_to_DNAfusion.html,https://bioconductor.org/packages/release/bioc/vignettes/DNAfusion/inst/doc/Introduction_to_DNAfusion.html
DNAfusion,PDF,../manuals/DNAfusion/man/DNAfusion.pdf,https://bioconductor.org/packages/release/bioc/manuals/DNAfusion/man/DNAfusion.pdf
DNAfusion,Text,../news/DNAfusion/NEWS,https://bioconductor.org/packages/release/bioc/news/DNAfusion/NEWS
DNAshapeR,HTML,../vignettes/DNAshapeR/inst/doc/DNAshapeR.html,https://bioconductor.org/packages/release/bioc/vignettes/DNAshapeR/inst/doc/DNAshapeR.html
